stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,alias,stop_area,stop_desc,lest_x,lest_y,zone_name
138111,7400945-1,Kauba,58.25584634,22.48143222,138111,,Kuressaare linn,,6458239.50,410855.46,
92480,8200664-1,Tuuri,58.09261395,25.99464508,92480,,Põdrala vald,,6440799.00,617625.00,
785,00101-1,Kakumäe,59.45905462,24.57329861,785,,Haabersti,,6591392.00,532511.37,Harju1
786,00102-1,Kakumäe,59.4592616,24.57317864,786,,Haabersti,,6591415.00,532504.37,Harju1
787,00103-1,Soolahe tee,59.45572236,24.57786127,787,,Haabersti,,6591023.00,532773.31,Harju1
788,00104-1,Soolahe tee,59.45566804,24.57796615,788,,Haabersti,,6591017.00,532779.31,Harju1
789,00105-1,Teeotsa,59.4537078,24.58077164,789,,Haabersti,,6590800.00,532940.31,Harju1
790,00106-1,Teeotsa,59.45377094,24.58070219,790,,Haabersti,,6590807.00,532936.31,Harju1
791,00107-1,Sooranna tee,59.4515636,24.58456097,791,,Haabersti,,6590563.00,533157.31,Harju1
792,00108-1,Sooranna tee,59.45193451,24.58391498,792,,Haabersti,,6590604.00,533120.31,Harju1
793,00109-1,Landi,59.44880862,24.59041731,793,,Haabersti,,6590259.00,533492.18,Harju1
794,00124-1,Landi,59.44871153,24.59004763,794,,Haabersti,,6590248.00,533471.31,Harju1
795,00110-1,Landi,59.44878342,24.59003124,795,,Haabersti,,6590256.00,533470.31,Harju1
796,00111-1,Kakumäe tee,59.44205145,24.5949195,796,,Haabersti,,6589508.50,533754.25,Harju1
797,00112-1,Kakumäe tee,59.44291703,24.59407091,797,,Haabersti,,6589604.50,533705.25,Harju1
798,00113-1,Vismeistri,59.43611644,24.60117676,798,,Haabersti,,6588850.50,534115.18,Harju1
1186,09805-1,Sitsi,59.45332031,24.70438886,1186,,Põhja-Tallinn,,6590824.00,539951.87,Harju1
802,00117-1,Tiskre oja,59.43164414,24.60061903,802,,Harku vald,,6588352.00,534088.00,Harju1
803,00118-1,Jõeküla,59.43581229,24.58195984,803,,Harku vald,,6588807.00,533025.00,Harju1
804,00119-1,Jõeküla,59.43609404,24.58117163,804,,Harku vald,,6588838.00,532980.00,Harju1
805,00201-1,Merirahu,59.44491539,24.61245645,805,,Haabersti,,6589836.50,534746.31,Harju1
806,00202-1,Paljandi,59.44007195,24.62310185,806,,Haabersti,,6589302.50,535355.25,Harju1
807,00203-1,Õismäe raba,59.4372244,24.62729708,807,,Haabersti,,6588987.50,535596.25,Harju1
808,00301-1,Tuleraua,59.43164879,24.62185471,808,,Haabersti,,6588363.50,535293.18,Harju1
809,00302-1,Pikaliiva,59.42755592,24.62930866,809,,Haabersti,,6587911.50,535720.50,Harju1
810,00303-1,Hälli,59.43435,24.62926,810,,Haabersti,,6588668.33,535710.63,Harju1
811,00304-1,Rocca al Mare,59.43117201,24.6370873,811,,Haabersti,,6588318.50,536158.18,Harju1
812,00305-1,Tanuma,59.42806592,24.63340001,812,,Haabersti,,6587970.50,535952.18,Harju1
813,00306-1,Sõba,59.42541317,24.63622132,813,,Haabersti,,6587676.50,536115.12,Harju1
137778,6701248-1,Susivälja,58.3891805,24.6085306,137778,,Sauga vald,,6472242.29,535590.42,
816,00309-1,Zoo,59.42633049,24.65779341,816,,Haabersti,,6587790.50,537338.62,Harju1
1624,21101-1,Balti jaam,59.44105122,24.738427,1624,Tallinn; Balti Jaam,Põhja-Tallinn,,6589478.00,541897.43,Harju1
819,00601-1,Sõba,59.42517716,24.63676305,819,,Haabersti,,6587650.50,536146.12,Harju1
821,00701-1,Haabersti,59.42372156,24.64808073,821,,Haabersti,,6587494.50,536790.12,Harju1
822,00702-1,Zoo,59.42621736,24.65887471,822,,Haabersti,,6587778.50,537400.12,Harju1
823,00801-1,Karikakra,59.41683205,24.65259876,823,,Haabersti,,6586729.50,537054.06,Harju1
824,00802-1,Karikakra,59.41821233,24.65121604,824,,Haabersti,,6586882.50,536974.06,Harju1
825,00901-1,Sinilille,59.41944364,24.6454456,825,,Haabersti,,6587016.50,536645.12,Harju1
826,00911-1,Sinilille,59.41945037,24.64590369,826,,Haabersti,,6587017.50,536671.12,Harju1
827,00902-1,Sinilille,59.41921517,24.64260546,827,,Haabersti,,6586989.50,536484.12,Harju1
828,00903-1,Sinilille,59.42039854,24.64475906,828,,Haabersti,,6587122.50,536605.12,Harju1
830,01001-1,Meelespea,59.4157554,24.63968618,830,,Haabersti,,6586602.50,536322.06,Harju1
831,01002-1,Meelespea,59.41646467,24.63966423,831,,Haabersti,,6586681.50,536320.06,Harju1
832,01101-1,Väike-Õismäe,59.41281096,24.63785243,832,,Haabersti,,6586273.50,536221.06,Harju1
833,01102-1,Rukkilille,59.41375095,24.64022984,833,,Haabersti,,6586379.50,536355.06,Harju1
834,01103-1,Rukkilille,59.41339165,24.64027595,834,,Haabersti,,6586339.50,536358.06,Harju1
835,01301-1,Nurmenuku,59.41328447,24.6529537,835,,Haabersti,,6586334.50,537078.06,Harju1
836,01302-1,Nurmenuku,59.41400618,24.65404177,836,,Haabersti,,6586415.50,537139.06,Harju1
837,01401-1,Kullerkupu,59.41121893,24.64768417,837,,Haabersti,,6586101.50,536781.06,Harju1
838,01501-1,Autobussikoondis,59.40980648,24.66272853,838,,Mustamäe,,6585952.50,537636.93,Harju1
839,01601-1,Järveotsa tee,59.40911188,24.6324117,839,,Haabersti,,6585858.50,535916.00,Harju1
840,01602-1,Järvekalda,59.40760397,24.62296364,840,,Haabersti,,6585685.50,535381.00,Harju1
841,01603-1,Järvekalda,59.40766739,24.62284154,841,,Haabersti,,6585692.50,535374.00,Harju1
93449,11312-1,Kitseküla,59.42038978,24.73866103,93449,Kitseküla,Kesklinn,,6587176.50,541936.06,Harju1
138130,47344-1,Kurvi tee,59.34204227,24.55500125,138130,,Saue vald,,6578348.11,531581.62,Harju2
138683,11302-2,Vineeri,59.42462674,24.74269151,138683,,Kesklinn,,6587651.01,542159.64,Harju1
842,01604-1,Järveotsa tee,59.40899865,24.62981565,842,,Haabersti,,6585844.50,535768.68,Harju1
843,01605-1,Järveotsa tee,59.40873746,24.62812043,843,,Haabersti,,6585814.50,535672.68,Harju1
844,01606-1,Väike-Õismäe,59.41228181,24.63960358,844,,Haabersti,,6586215.50,536321.06,Harju1
845,01607-1,Järveotsa kool,59.40711707,24.6393199,845,,Haabersti,,6585640.00,536310.43,Harju1
846,01608-1,Järveotsa kool,59.40695489,24.64036562,846,,Haabersti,,6585622.50,536370.00,Harju1
847,01609-1,Järveotsa tee,59.40893295,24.63228513,847,,Haabersti,,6585838.50,535909.00,Harju1
848,01701-1,Kullerkupu,59.41103941,24.64768077,848,,Haabersti,,6586081.50,536781.06,Harju1
850,01902-1,Astangu,59.40469,24.6342,850,,Haabersti,,6585366.86,536022.21,Harju1
851,01903-1,Harku-Kadaka,59.40496891,24.63895512,851,,Haabersti,,6585400.50,536292.00,Harju1
852,01904-1,Harku-Kadaka,59.4046,24.63762,852,,Haabersti,,6585358.68,536216.55,Harju1
853,02101-1,Kadaka Selver,59.41122128,24.6660952,853,,Mustamäe,,6586112.00,537826.56,Harju1
854,02102-1,Autobussikoondis,59.41163026,24.6633219,854,,Mustamäe,,6586156.00,537668.62,Harju1
855,02103-1,Joostimägi,59.41401253,24.67237515,855,,Mustamäe,,6586426.50,538180.06,Harju1
856,02104-1,Kadaka Selver,59.4125684,24.66863094,856,,Mustamäe,,6586263.50,537969.06,Harju1
857,02105-1,Laki,59.41652248,24.6783148,857,,Mustamäe,,6586709.50,538514.50,Harju1
858,02106-1,Aiandi,59.41358982,24.6898722,858,,Mustamäe,,6586389.50,539174.06,Harju1
859,02107-1,Sääse,59.4110349,24.68749507,859,,Mustamäe,,6586103.50,539042.00,Harju1
860,02108-1,Lakiotsa,59.40985884,24.67363066,860,,Mustamäe,,6585964.50,538256.00,Harju1
862,02110-1,Joostimägi,59.41378347,24.67152531,862,,Mustamäe,,6586400.50,538132.06,Harju1
863,02111-1,Sipelga,59.40694617,24.69344238,863,,Mustamäe,,6585651.50,539384.43,Harju1
864,02201-1,Sääse,59.41141791,24.68806739,864,,Mustamäe,,6586146.50,539074.06,Harju1
865,02301-1,Siili,59.40831718,24.70404511,865,,Mustamäe,,6585810.50,539985.00,Harju1
866,02302-1,Siili,59.40773004,24.70304696,866,,Mustamäe,,6585744.50,539929.00,Harju1
867,02402-1,Lehola,59.40305434,24.6875272,867,,Mustamäe,,6585214.50,539052.93,Harju1
868,02403-1,Vambola,59.39976189,24.68885173,868,,Mustamäe,,6584848.50,539131.93,Harju1
869,02404-1,Liivaku,59.39893415,24.68232177,869,Mustamäe,Mustamäe,,6584752.50,538761.93,Harju1
870,02501-1,Lepistiku,59.40271448,24.69752027,870,,Mustamäe,,6585182.50,539620.93,Harju1
871,02502-1,Lehola,59.4031888,24.68756512,871,,Mustamäe,,6585229.50,539054.93,Harju1
872,02503-1,A. H. Tammsaare tee,59.40716753,24.6837373,872,,Mustamäe,,6585670.50,538833.00,Harju1
873,02601-1,Lepistiku,59.40312036,24.69884898,873,,Mustamäe,,6585228.50,539695.93,Harju1
874,02602-1,Retke tee,59.40241524,24.70649289,874,,Mustamäe,,6585154.50,540130.93,Harju1
875,02603-1,Retke tee,59.4027465,24.70665818,875,,Mustamäe,,6585191.50,540139.93,Harju1
10402,21221-1,A. Laikmaa,59.43508851,24.75776086,10402,Tallinn,Kesklinn,,6588826.00,543001.87,Harju1
877,02605-1,Retke tee,59.40358173,24.70658741,877,,Mustamäe,,6585284.50,540134.93,Harju1
878,02701-1,Lastehaigla,59.39893544,24.70589291,878,,Mustamäe,,6584766.50,540100.93,Harju1
879,02702-1,Lastehaigla,59.39901698,24.7057,879,,Mustamäe,,6584775.46,540089.88,Harju1
880,02703-1,Tervise,59.39695215,24.69905741,880,,Mustamäe,,6584541.50,539714.93,Harju1
881,02801-1,Keemia,59.39700257,24.66864132,881,Mustamäe,Mustamäe,,6584529.50,537986.93,Harju1
882,02802-1,Keemia,59.39695962,24.66649298,882,Mustamäe,Mustamäe,,6584523.50,537864.93,Harju1
883,02803-1,Üliõpilaste tee,59.39247494,24.67281096,883,,Mustamäe,,6584027.50,538228.87,Harju1
884,02804-1,Üliõpilaste tee,59.39258892,24.67334121,884,,Mustamäe,,6584040.50,538258.87,Harju1
885,02805-1,Trummi,59.39299174,24.66296491,885,,Mustamäe,,6584079.50,537668.87,Harju1
886,02806-1,Trummi,59.39236982,24.66346326,886,,Mustamäe,,6584010.50,537697.87,Harju1
887,02807-1,Raja,59.39680305,24.66372636,887,,Mustamäe,,6584504.50,537707.93,Harju1
888,02808-1,Tehnikaülikool,59.39486962,24.67322769,888,,Mustamäe,,6584294.50,538249.87,Harju1
889,02901-1,Keskuse,59.39918735,24.68023199,889,,Mustamäe,,6584779.50,538642.93,Harju1
890,02902-1,Keskuse,59.39998994,24.67952619,890,,Mustamäe,,6584868.50,538601.93,Harju1
891,02903-1,Ehitajate tee,59.39798533,24.67658187,891,,Mustamäe,,6584643.50,538436.93,Harju1
892,02904-1,Ehitajate tee,59.39803717,24.67522746,892,,Mustamäe,,6584648.50,538359.93,Harju1
893,02905-1,Männi,59.39991213,24.67195493,893,,Mustamäe,,6584855.50,538171.93,Harju1
894,02906-1,Tehnikaülikool,59.39528197,24.67334141,894,,Mustamäe,,6584340.50,538255.87,Harju1
895,02907-1,J. Sütiste tee,59.39545207,24.68387057,895,,Mustamäe,,6584365.50,538853.87,Harju1
897,03001-1,Liivaku,59.39885219,24.68427412,897,,Mustamäe,,6584744.50,538872.93,Harju1
898,03002-1,Liivaku,59.39890055,24.68360615,898,Mustamäe,Mustamäe,,6584749.50,538834.93,Harju1
899,03003-1,Vambola,59.39968381,24.69004722,899,,Mustamäe,,6584840.50,539199.93,Harju1
900,03004-1,Tervise,59.39707211,24.69844377,900,,Mustamäe,,6584554.50,539679.93,Harju1
901,03101-1,Kadaka,59.40431319,24.65636087,901,,Mustamäe,,6585337.00,537281.31,Harju1
902,03102-1,Kadaka,59.4053334,24.65788913,902,,Mustamäe,,6585451.50,537367.00,Harju1
904,03104-1,Autobussikoondis,59.41053791,24.66543144,904,,Mustamäe,,6586035.50,537789.62,Harju1
905,03105-1,E. Vilde tee,59.40468622,24.66873983,905,,Mustamäe,,6585385.50,537984.00,Harju1
4706,21513-1,Künka,59.31763629,24.45112274,4706,,Harku vald,,6575585.00,525688.93,Harju3
907,03107-1,Akadeemia tee,59.40176456,24.66068898,907,,Mustamäe,,6585055.50,537529.93,Harju1
908,03201-1,A. H. Tammsaare tee,59.40679365,24.68313117,908,,Mustamäe,,6585628.50,538799.00,Harju1
909,03202-1,Szolnok,59.40480527,24.67530937,909,,Mustamäe,,6585402.50,538357.00,Harju1
910,03203-1,Lakiotsa,59.40960011,24.6750695,910,,Mustamäe,,6585936.50,538338.00,Harju1
911,03204-1,E. Vilde tee,59.40539613,24.66859525,911,,Mustamäe,,6585464.50,537975.00,Harju1
913,03206-1,Sipelga,59.40637136,24.69519916,913,,Mustamäe,,6585588.50,539484.87,Harju1
914,03302-1,Männi,59.40029325,24.67115263,914,,Mustamäe,,6584897.50,538125.93,Harju1
915,03303-1,E. Vilde tee,59.4033,24.66965,915,,Mustamäe,,6585231.59,538037.23,Harju1
916,03304-1,Szolnok,59.40485098,24.67689486,916,,Mustamäe,,6585408.50,538447.00,Harju1
917,03401-1,Kaja,59.40336107,24.66452375,917,,Mustamäe,,6585235.50,537746.00,Harju1
918,03402-1,E. Vilde tee,59.40312955,24.66946533,918,,Mustamäe,,6585212.50,538026.93,Harju1
919,03403-1,Männi,59.40088028,24.67045997,919,,Mustamäe,,6584962.50,538085.93,Harju1
34125,06412-1,Liiva,59.38748229,24.72299034,34125,,Nõmme,,6583501.00,541085.93,Harju1
921,03405-1,Akadeemia tee,59.4013193,24.65997619,921,,Mustamäe,,6585005.50,537489.93,Harju1
922,03501-1,Mustamäe,59.39955551,24.66083995,922,Tallinn,Mustamäe,,6584809.50,537540.93,Harju1
923,03502-1,Mustamäe,59.40004719,24.65945873,923,Tallinn,Mustamäe,,6584863.50,537461.93,Harju1
924,03503-1,Mustamäe,59.40103244,24.65810458,924,,Mustamäe,,6584972.50,537383.93,Harju1
925,03503-2,Mustamäe,59.40113303,24.65773682,925,,Mustamäe,,6584983.50,537362.93,Harju1
926,03504-1,Raja,59.39761319,24.66328441,926,,Mustamäe,,6584594.50,537681.93,Harju1
927,03505-1,Kadaka,59.40338413,24.65635515,927,,Mustamäe,,6585233.50,537282.00,Harju1
928,03601-1,Kassi,59.40070415,24.64737943,928,,Mustamäe,,6584930.00,536775.06,Harju1
929,03602-1,Kassi,59.39990743,24.64601545,929,,Mustamäe,,6584840.50,536698.43,Harju1
930,03603-1,Mäepealse,59.3946735,24.6442797,930,,Mustamäe,,6584256.50,536605.43,Harju1
931,03604-1,Mäepealse,59.39459869,24.64397467,931,,Mustamäe,,6584248.00,536588.18,Harju1
932,03702-1,Õitse,59.37599303,24.63499045,932,,Nõmme,,6582170.50,536097.37,Harju1
933,03703-1,Hommiku,59.37948531,24.63678709,933,,Nõmme,,6582560.50,536195.81,Harju1
934,03704-1,Hommiku,59.37893058,24.63640732,934,,Nõmme,,6582498.50,536174.81,Harju1
935,03705-1,Kalda,59.38218562,24.63806677,935,,Nõmme,,6582862.00,536265.68,Harju1
936,03706-1,Kalda,59.3824224,24.63829442,936,,Nõmme,,6582888.50,536278.37,Harju1
937,03707-1,Hommiku,59.37925521,24.63703352,937,,Nõmme,,6582535.00,536210.06,Harju1
938,03801-1,Kadaka puiestee,59.38716672,24.64104892,938,,Nõmme,,6583418.50,536429.87,Harju1
939,03802-1,Nõva,59.39049054,24.64239703,939,,Nõmme,,6583789.50,536502.93,Harju1
940,03803-1,Nõva,59.38974815,24.64184743,940,,Nõmme,,6583706.50,536472.50,Harju1
941,04001-1,Õitse,59.37538467,24.63456357,941,,Nõmme,,6582102.50,536073.75,Harju1
942,04002-1,Sireli,59.3734686,24.6335309,942,,Nõmme,,6581888.50,536017.06,Harju1
943,04101-1,Pääsküla,59.37024461,24.63193554,943,Pääsküla,Nõmme,,6581528.50,535929.75,Harju1
944,04102-1,Sireli,59.37285,24.6333,944,,Nõmme,,6581819.46,536004.58,Harju1
945,04103-1,Pääsküla jaam,59.36951,24.6383,945,,Nõmme,,6581450.09,536292.37,Harju1
946,04201-1,Vikerkaare,59.36775043,24.65186763,946,,Nõmme,,6581261.50,537065.68,Harju1
947,04202-1,Vikerkaare,59.36750641,24.65038565,947,,Nõmme,,6581233.50,536981.68,Harju1
948,04203-1,Raba,59.36585672,24.64266906,948,,Nõmme,,6581045.50,536544.68,Harju1
949,04301-1,Naaritsa,59.36490001,24.63820188,949,,Nõmme,,6580936.50,536291.68,Harju1
950,04302-1,Naaritsa,59.36481887,24.6364242,950,,Nõmme,,6580926.50,536190.68,Harju1
951,04303-1,Raba,59.36602176,24.6437977,951,,Nõmme,,6581064.50,536608.68,Harju1
952,04401-1,Vana-Pääsküla,59.35602928,24.63109086,952,,Nõmme,Kesklinna suunas,6579944.50,535896.62,Harju1
953,04402-1,Vana-Pääsküla,59.35563234,24.6305627,953,,Nõmme,Laagri suunas,6579900.00,535867.00,Harju1
954,04403-1,Pärnu maantee,59.35971311,24.63040377,954,,Nõmme,Kesklinna suunas,6580354.50,535853.68,Harju1
955,04405-1,Pärnu maantee,59.36000287,24.6298816,955,,Nõmme,Laagri suunas,6580386.50,535823.68,Harju1
956,04601-1,Rohula,59.36566906,24.62951101,956,,Nõmme,"Kadaka puiesteel, Õismäe suunas",6581017.50,535796.68,Harju1
957,04602-1,Rohula,59.36527539,24.62923889,957,,Nõmme,"Kadaka puiesteel, Laagri suunas",6580973.50,535781.62,Harju1
958,04603-1,Rohula,59.36576,24.63253,958,,Nõmme,"Pärnu maanteel, Nõmme suunas",6581029.24,535968.25,Harju1
959,04604-1,Rohula,59.36528,24.63133,959,,Nõmme,"Pärnu maanteel, Laagri suunas",6580975.13,535900.52,Harju1
960,04605-1,Pääsküla,59.36951966,24.63148245,960,Pääsküla,Nõmme,,6581447.50,535904.75,Harju1
961,04607-1,Pääsküla jaam,59.36864063,24.63691845,961,,Nõmme,,6581352.50,536214.75,Harju1
962,04701-1,Hiiu jaam,59.38437701,24.67296737,962,,Nõmme,,6583125.50,538246.81,Harju1
963,04702-1,Hiiu jaam,59.38458229,24.67320016,963,,Nõmme,,6583148.50,538259.81,Harju1
964,04703-1,Pidu,59.38315718,24.66215744,964,,Nõmme,,6582983.50,537633.81,Harju1
966,04705-1,Vääna,59.38406029,24.65209254,966,,Nõmme,,6583078.50,537060.81,Harju1
967,04706-1,Vääna,59.38368371,24.65380973,967,,Nõmme,,6583037.50,537158.81,Harju1
968,04707-1,Tähetorni,59.38651221,24.64638615,968,,Nõmme,,6583348.50,536733.87,Harju1
969,04708-1,Tähetorni,59.38647527,24.64659661,969,,Nõmme,,6583344.50,536745.87,Harju1
970,04709-1,Kadaka puiestee,59.38711858,24.64171672,970,,Nõmme,,6583413.50,536467.87,Harju1
971,04801-1,Raudtee,59.383051,24.67246622,971,,Nõmme,Nõmme suunas,6582977.50,538219.81,Harju1
972,04802-1,Raudtee,59.38295909,24.67112718,972,,Nõmme,Männiku suunas,6582966.50,538143.81,Harju1
973,04803-1,Põllu,59.38003784,24.66834286,973,,Nõmme,Pargi tänaval,6582639.50,537988.81,Harju1
974,05001-1,Kivimäe jaam,59.37868,24.65534,974,,Nõmme,,6582480.94,537251.22,Harju1
975,05002-1,Kivimäe jaam,59.37844,24.65443,975,,Nõmme,,6582453.70,537199.76,Harju1
976,05003-1,Laane,59.37618075,24.64984791,976,,Nõmme,,6582199.50,536941.75,Harju1
977,05004-1,Laane,59.37579496,24.64889394,977,,Nõmme,,6582156.00,536887.93,Harju1
978,05005-1,Salve,59.38147,24.66414,978,,Nõmme,,6582796.66,537748.34,Harju1
979,05006-1,Salve,59.38131,24.6634,979,,Nõmme,,6582778.42,537706.46,Harju1
981,05101-1,J. V. Jannseni,59.37367007,24.66719719,981,,Nõmme,Kesklinna suunas,6581929.50,537930.75,Harju1
982,05102-1,J. V. Jannseni,59.37293365,24.66460039,982,,Nõmme,Laagri suunas,6581846.00,537783.93,Harju1
983,05103-1,Hõimu,59.37027788,24.65808059,983,,Nõmme,Laagri suunas,6581546.50,537416.18,Harju1
984,05104-1,Hõimu,59.37015573,24.65737469,984,,Nõmme,Kesklinna suunas,6581532.50,537376.18,Harju1
985,05105-1,Pargi,59.37539197,24.67280721,985,,Nõmme,,6582124.50,538247.75,Harju1
986,05201-1,Hiiu,59.37651632,24.67761432,986,Hiiu,Nõmme,Hiiu tänaval,6582252.50,538519.75,Harju1
987,05202-1,Hiiu,59.37599915,24.67867717,987,Hiiu,Nõmme,"Vabaduse puiesteel, Kesklinna suunas",6582195.50,538580.75,Harju1
988,05203-1,Hiiu,59.37585436,24.67716142,988,Hiiu,Nõmme,"Vabaduse puiesteel, Laagri suunas",6582178.50,538494.75,Harju1
989,05204-1,Metsa,59.37942787,24.67527926,989,,Nõmme,Hiiu tänaval,6582575.50,538383.75,Harju1
990,05401-1,Nõmme,59.3874567,24.68673646,990,,Nõmme,"Pärnu maanteel, Kesklinna suunas",6583476.50,539025.81,Harju1
991,05402-1,Nõmme,59.38780833,24.68299519,991,,Nõmme,Nõmme apteegi ees,6583513.50,538812.81,Harju1
992,05403-1,Nõmme,59.38877626,24.68329718,992,,Nõmme,Nõmme turu ees,6583621.50,538828.87,Harju1
993,05404-1,Võsu,59.38607726,24.67750561,993,,Nõmme,,6583317.50,538502.81,Harju1
994,05405-1,Võsu,59.38615923,24.67727847,994,,Nõmme,,6583326.50,538489.81,Harju1
995,05406-1,Kõue,59.38696681,24.69114356,995,,Nõmme,,6583424.50,539276.81,Harju1
996,05407-1,Kõue,59.38690064,24.69006878,996,,Nõmme,,6583416.50,539215.81,Harju1
997,05501-1,Roheline,59.38638365,24.69107899,997,,Nõmme,,6583359.50,539273.81,Harju1
998,05502-1,Roheline,59.38653846,24.6923667,998,,Nõmme,,6583377.50,539346.81,Harju1
138988,5100667-1,Muraka,58.79994813,25.23623612,138988,,Türi vald,,6518491.00,571456.06,
999,05601-1,Kaare,59.37759213,24.68653743,999,,Nõmme,,6582377.50,539025.75,Harju1
1000,05602-1,Kaare,59.37751704,24.68544519,1000,,Nõmme,,6582368.50,538963.75,Harju1
1001,05701-1,Valdeku,59.38087648,24.70037959,1001,,Nõmme,"Vabaduse puiesteel, Kesklinna suunas",6582751.50,539808.75,Harju1
1002,05702-1,Valdeku,59.38048968,24.698841,1002,,Nõmme,"Vabaduse puiesteel,Laagri suunas",6582707.50,539721.75,Harju1
1003,05703-1,Valdeku,59.38028509,24.70017396,1003,,Nõmme,"Valdeku tänaval, Männiku suunas",6582685.50,539797.75,Harju1
1004,05704-1,Nurme,59.37946768,24.69519586,1004,,Nõmme,,6582591.50,539515.75,Harju1
1005,05705-1,Nurme,59.37914431,24.69353552,1005,,Nõmme,,6582554.50,539421.75,Harju1
1006,05706-1,Haava,59.38306521,24.7057217,1006,,Nõmme,,6582998.50,540109.81,Harju1
1007,05707-1,Haava,59.3826147,24.70435758,1007,,Nõmme,,6582947.50,540032.81,Harju1
1008,05901-1,Karusmarja,59.38027587,24.71769736,1008,,Nõmme,,6582695.00,540793.75,Harju1
1009,05902-1,Karusmarja,59.37989106,24.71747816,1009,,Nõmme,,6582652.00,540781.75,Harju1
1010,05903-1,P. Kerese,59.37791405,24.71785895,1010,,Nõmme,,6582432.00,540805.75,Harju1
1011,05904-1,P. Kerese,59.37715177,24.71771981,1011,,Nõmme,,6582347.00,540798.75,Harju1
1014,06101-1,Männiku,59.36656187,24.71800564,1014,,Nõmme,,6581167.50,540827.62,Harju1
1015,06102-1,Männiku,59.36694068,24.71767942,1015,,Nõmme,,6581209.50,540808.62,Harju1
1016,06104-1,Kauge,59.36998915,24.71753557,1016,,Nõmme,,6581549.00,540796.81,Harju1
1017,06105-1,Kauge,59.3716207,24.71712783,1017,,Nõmme,,6581730.50,540771.68,Harju1
1018,06106-1,Pihlaka,59.37343315,24.71811568,1018,,Nõmme,,6581933.00,540825.68,Harju1
1019,06107-1,Pihlaka,59.37443111,24.71783757,1019,,Nõmme,,6582044.00,540808.68,Harju1
1022,06201-1,Rahumäe,59.38926902,24.70222546,1022,,Nõmme,,6583687.50,539903.87,Harju1
1023,06202-1,Rahumäe,59.38867812,24.70193066,1023,,Nõmme,,6583621.50,539887.81,Harju1
1024,06203-1,Kalmistu,59.39223317,24.70858714,1024,,Nõmme,,6584021.50,540261.87,Harju1
1025,06204-1,Kalmistu,59.39189266,24.70847448,1025,,Nõmme,,6583983.50,540255.87,Harju1
1026,06301-1,Rahumäe,59.3886983,24.70486998,1026,,Nõmme,,6583625.50,540054.81,Harju1
1027,06302-1,Rahumäe,59.38864122,24.70379531,1027,,Nõmme,,6583618.50,539993.81,Harju1
1028,06303-1,Näituse,59.38568726,24.71223378,1028,,Nõmme,,6583294.50,540476.81,Harju1
1029,06304-1,Näituse,59.38530787,24.71101172,1029,,Nõmme,,6583251.50,540407.81,Harju1
1030,06401-1,Risti,59.39104944,24.72156977,1030,,Nõmme,,6583897.50,541000.93,Harju1
1031,06402-1,Risti,59.3926128,24.72377088,1031,,Nõmme,,6584073.00,541124.12,Harju1
1032,06403-1,Risti,59.39198231,24.72088434,1032,,Nõmme,,6584001.00,540960.87,Harju1
1033,06404-1,Kirde,59.38974262,24.71098179,1033,,Nõmme,,6583745.50,540400.87,Harju1
1034,06405-1,Kirde,59.38976172,24.710771,1034,,Nõmme,,6583747.50,540388.87,Harju1
1035,06406-1,Liiva,59.38828376,24.71925668,1035,,Nõmme,,6583588.00,540872.81,Harju1
1036,06407-1,Liiva,59.38822631,24.71826998,1036,,Nõmme,,6583581.00,540816.81,Harju1
1037,06408-1,Liiva jaam,59.38691679,24.71806652,1037,,Nõmme,,6583435.00,540806.81,Harju1
1038,06409-1,Liiva jaam,59.38707025,24.71791136,1038,,Nõmme,,6583452.00,540797.81,Harju1
1039,06410-1,Värava,59.38507894,24.71762323,1039,,Nõmme,,6583230.00,540783.81,Harju1
1040,06411-1,Värava,59.38434417,24.71737907,1040,,Nõmme,,6583148.00,540770.81,Harju1
1041,06601-1,Kalmu,59.37561627,24.72597326,1041,,Nõmme,,6582181.00,541269.75,Harju1
1042,06602-1,Kalmu,59.37557435,24.72706195,1042,,Nõmme,,6582177.00,541331.68,Harju1
1043,06603-1,Liiva kalmistu,59.37588842,24.73354569,1043,,Nõmme,,6582216.00,541699.87,Harju1
1044,06604-1,Liiva kalmistu,59.3758776,24.7338764,1044,,Nõmme,,6582215.00,541718.68,Harju1
1045,06605-1,Raku,59.37626653,24.74294462,1045,,Nõmme,,6582264.00,542233.68,Harju1
1046,06606-1,Raku,59.3762071,24.74392848,1046,,Nõmme,,6582258.00,542289.68,Harju1
1047,06609-1,Kaarla,59.36749053,24.75648892,1047,,Nõmme,,6581295.00,543014.62,Harju1
1048,06610-1,Kaarla,59.36705,24.75705,1048,,Nõmme,,6581246.28,543047.08,Harju1
1049,06611-1,Raudalu,59.36267038,24.76415393,1049,,Nõmme,,6580763.00,543456.56,Harju1
1050,06701-1,Energia,59.39714312,24.71032699,1050,,Kristiine,,6584569.50,540354.93,Harju1
1051,06702-1,Energia,59.396625,24.70985747,1051,,Kristiine,,6584511.50,540328.87,Harju1
1052,06703-1,Tuisu,59.40027658,24.71106103,1052,,Kristiine,,6584919.00,540392.93,Harju1
1053,06801-1,Järve,59.39997731,24.72802519,1053,,Kesklinn,,6584896.00,541356.93,Harju1
1054,06802-1,Virve,59.39767196,24.7260915,1054,,Kesklinn,,6584638.00,541249.87,Harju1
